acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
QNH31350.1			4.4999999999999996e-116	400.3
QPC05078.1			4.4999999999999996e-116	400.3
QPC07228.1			4.4999999999999996e-116	400.3
QPC09395.1			4.4999999999999996e-116	400.3
QPC11576.1			4.4999999999999996e-116	400.3
UIN27664.1			4.4999999999999996e-116	400.3
UIT35809.1			4.4999999999999996e-116	400.3
UIT38101.1			4.4999999999999996e-116	400.3
UIT42484.1			4.4999999999999996e-116	400.3
UIT50840.1			4.4999999999999996e-116	400.3
UIT53003.1			4.4999999999999996e-116	400.3
ACA11951.1			4.4999999999999996e-116	400.3
QJP48265.1			4.4999999999999996e-116	400.3
QJP50410.1			4.4999999999999996e-116	400.3
QJP55874.1			4.4999999999999996e-116	400.3
QPC00994.1			4.4999999999999996e-116	400.3
QPC03030.1			4.4999999999999996e-116	400.3
UIT46451.1			4.4999999999999996e-116	400.3
UIT48942.1			4.4999999999999996e-116	400.3
QTX28778.1			4.6e-116	400.2
UIT42092.1			4.6e-116	400.2
QWC87881.1			8.1e-116	399.4
UBM10271.1			1.3e-115	398.8
QMT65700.1			5e-115	396.8
BCR30854.1			5.4e-115	396.7
ABM58223.1			6.5e-115	396.5
AXI83387.1			1.1e-114	395.8
QKD99525.1			1.1e-114	395.8
UFM94918.1			1.1e-114	395.8
UFN03499.1			1.1e-114	395.8
UFN05766.1			1.1e-114	395.8
UFN07910.1			1.1e-114	395.8
UFN08939.1			1.1e-114	395.8
UFN12243.1			1.1e-114	395.8
UFN14786.1			1.1e-114	395.8
UFN17159.1			1.1e-114	395.8
UFN18077.1			1.1e-114	395.8
UFN21548.1			1.1e-114	395.8
UFN23571.1			1.1e-114	395.8
UFN24817.1			1.1e-114	395.8
UFN28388.1			1.1e-114	395.8
UFN30634.1			1.1e-114	395.8
UFN32788.1			1.1e-114	395.8
UFN35030.1			1.1e-114	395.8
UFN41166.1			1.1e-114	395.8
UFS49307.1			1.1e-114	395.8
UFS51599.1			1.1e-114	395.8
UFS55247.1			1.1e-114	395.8
ALN78529.1			2.5e-114	394.5
ALN65811.1			2.7999999999999998e-114	394.4
AZG15313.1			1.1e-113	392.4
AMD00400.1			1.4e-113	392.1
QWE93841.1			1.9e-113	391.7
UQV47088.1			1.7e-111	385.2
CCG94140.1			2e-111	385.0
ARB45412.1			4.2000000000000005e-111	383.9
QLB20567.1			2.1e-110	381.6
UJQ37047.1			2.5e-110	381.4
AHX63356.1			5.1e-110	380.3
QHQ49616.1			8.5e-110	379.6
QJT25928.1			1.4e-109	378.9
UCP15024.1			1.4e-109	378.9
QXW29769.1			2.2e-109	378.2
UDN26924.1			4.9e-109	377.1
UOV00443.1			5e-109	377.1
QQM74401.1			5.6e-109	376.9
QGZ39509.1			6.1e-109	376.8
ATL94423.1			8e-109	376.4
QOT78450.1			1.1e-108	376.0
QQB18155.1			1.4e-108	375.6
QND79665.1			1.4e-108	375.6
UCZ56940.1			1.8e-108	375.2
UAY75530.1			1.9e-108	375.1
BBU06798.1			2.1e-108	375.0
QET02584.1			7.7e-108	373.1
QNN78825.1			1.2999999999999999e-107	372.4
AEB48101.1			1.6e-107	372.1
QET80324.1			1.6e-107	372.1
UBR45662.1			6.8e-107	370.0
UHJ65115.1			1.3e-106	369.1
APX92755.1			2.9999999999999997e-106	367.9
AVO49204.1			3.2e-106	367.8
QIL70695.1			6.3e-106	366.9
QIM62304.1			1.8e-105	365.3
AJG18376.1			1.7e-104	362.2
QGW97605.1			3.3e-104	361.2
UOV03512.1			6.300000000000001e-104	360.3
UOV08493.1			6.300000000000001e-104	360.3
AVO33168.1			7.200000000000001e-104	360.1
QUJ67284.1			7.7e-104	360.0
APW56962.1			7.9e-103	356.6
UDW83675.1			1.1e-102	356.2
QET99962.1			1.1e-102	356.2
QZP15826.1			1.2e-102	356.1
AFF24739.1			1.5e-102	355.7
AFI46648.1			1.5e-102	355.7
AWW53563.1			1.5e-102	355.7
QMT70213.1			1.5e-102	355.7
QMT72239.1			1.5e-102	355.7
QMT74265.1			1.5e-102	355.7
QMT76381.1			1.5e-102	355.7
QMT78407.1			1.5e-102	355.7
QMT80433.1			1.5e-102	355.7
QMT82369.1			1.5e-102	355.7
QCA32951.1			1.5e-102	355.7
QCA39893.1			1.5e-102	355.7
QIC09811.1			1.5e-102	355.7
VEE36595.1			1.7e-102	355.5
QIR10801.1			1.8e-102	355.4
QJE10349.1			1.8e-102	355.4
QJE12542.1			1.8e-102	355.4
QJE14746.1			1.8e-102	355.4
QJE16943.1			1.8e-102	355.4
QJE19138.1			1.8e-102	355.4
QJE21332.1			1.8e-102	355.4
QJE23529.1			1.8e-102	355.4
QLD63887.1			1.8e-102	355.4
UIF87833.1			2e-102	355.3
UEA16746.1			2.1e-102	355.2
UEC23185.1			2.4e-102	355.0
UAY77654.1			2.7e-102	354.9
UAX42100.1			2.8e-102	354.8
UEL54482.1			4.6e-102	354.1
QOR39281.1			1e-101	353.0
QEN10839.1			1.3e-101	352.6
QRP12029.1			1.3e-101	352.6
UBB17388.1			1.8e-101	352.2
ADX44247.1			2.3e-101	351.8
ULR88888.1			2.8000000000000002e-101	351.6
AVS97632.1			2.9e-101	351.5
AVS79847.1			3.1000000000000004e-101	351.4
QHZ97957.1			4.3000000000000004e-101	350.9
UIP28119.1			4.5e-101	350.9
ATF74670.1			6.7e-101	350.3
ATN17071.1			6.7e-101	350.3
AWB54012.1			6.7e-101	350.3
AVS65066.1			7.6e-101	350.1
QJQ94025.1			9.3e-101	349.8
QXL83774.1			1.2e-100	349.5
AJW45784.1			4.6e-100	347.5
AKO51591.1			1.4e-99	346.0
SQH96907.1			6.4e-99	343.8
UDN22839.1			2.2e-98	342.0
AGY92744.1			3.2e-98	341.5
UJZ90094.1			9.999999999999999e-98	339.8
QNN59368.1			2.9e-97	338.3
AGO01088.1			9.9e-97	336.6
QFT85216.1			1.5999999999999999e-96	335.9
QEA12971.1			1.7999999999999998e-96	335.7
UPR55308.1			9.699999999999999e-96	333.3
QXW18535.1			1.3e-95	332.9
QJT32648.1			1.6e-95	332.6
QJT36956.1			1.6e-95	332.6
QJT41017.1			1.6e-95	332.6
QQQ15797.1			1.6e-95	332.6
UJF23808.1			6.5e-95	330.6
ATJ83133.1			3.2e-94	328.3
QXZ08802.1			8.8e-94	326.8
CBW14380.1			1.6e-93	326.0
QJY31700.1			2.5e-93	325.4
QPN29615.1			2.5e-93	325.4
QTD45165.1			2.5e-93	325.3
UBQ04404.1			4.5e-92	321.2
AVF42266.1			1.1999999999999999e-91	319.8
QEA40046.1			4.2e-91	318.0
AXY40736.1			4.5e-91	317.9
AJC14861.1			9.8e-91	316.8
SNU88464.1			9.8e-91	316.8
ALS67033.1			2.1e-90	315.7
ANJ87210.1			6.8e-90	314.0
AYN22224.1			1.8e-89	312.6
URM14387.1			2.3e-89	312.2
QIK18024.1			8.4e-89	310.4
UCU99506.1			9.8e-89	310.2
URW82388.1			7.8000000000000005e-87	303.9
VVC82123.1			8.500000000000001e-86	300.5
QFU01516.1			6.8e-85	297.5
QTB98591.1			8.7e-85	297.2
AJX73230.1			8.1e-84	294.0
AXL53066.1			1.3e-82	290.1
QBQ98100.1			1.9000000000000002e-81	286.2
ADE13100.1			3.4000000000000003e-81	285.4
QDQ83362.1			4.5e-81	285.0
BAN22682.1			1.3e-80	283.5
QGZ54202.1			1.3e-80	283.4
ASR90936.1			1.5e-80	283.2
QXR35601.1			1.5e-80	283.2
AFT85130.1			1.3e-79	280.2
BCQ22782.1			2.4e-79	279.3
AOZ01189.1			2.5e-79	279.2
AOZ08018.1			2.5e-79	279.2
BBU27098.1			4.1e-79	278.5
AET16351.1			5.6e-79	278.1
ANJ90671.1			5.6e-79	278.1
AUK27120.1			5.6e-79	278.1
AUK27361.1			5.6e-79	278.1
AUK29471.1			5.6e-79	278.1
AUK33043.1			5.6e-79	278.1
AUK35147.1			5.6e-79	278.1
AUK37208.1			5.6e-79	278.1
AUK39248.1			5.6e-79	278.1
AUK41317.1			5.6e-79	278.1
AUK43376.1			5.6e-79	278.1
AUK45613.1			5.6e-79	278.1
AUK47609.1			5.6e-79	278.1
AUK51000.1			5.6e-79	278.1
AUK55201.1			5.6e-79	278.1
AUK59123.1			5.6e-79	278.1
AWW52910.1			5.6e-79	278.1
AWW56950.1			5.6e-79	278.1
AWW58972.1			5.6e-79	278.1
AWW60996.1			5.6e-79	278.1
AWW63057.1			5.6e-79	278.1
QGF35315.1			5.6e-79	278.1
QGV32171.1			5.6e-79	278.1
QGV34275.1			5.6e-79	278.1
QNQ47890.1			5.6e-79	278.1
AOY93992.1			8.1e-79	277.5
APA85378.1			1.4e-78	276.7
ANJ24060.1			1.9000000000000002e-78	276.3
UDG82436.1			3.7e-78	275.4
AVY94144.1			5.7e-78	274.7
AQM28597.1			5.8e-78	274.7
ASG00985.1			5.8e-78	274.7
ASG04790.1			9e-78	274.1
UDG76670.1			1.4e-77	273.5
QKH34699.1			1.4e-77	273.4
UAN02333.1			1.6e-77	273.3
CAG7597755.1			2.1e-77	272.9
QCS61994.1			2.2e-76	269.5
AEH31987.1			3.4e-76	268.9
AGU56626.1			3.4e-76	268.9
AQL59590.1			3.4e-76	268.9
AQL63018.1			3.4e-76	268.9
AQL66487.1			3.4e-76	268.9
AQL69967.1			3.4e-76	268.9
AQL76801.1			3.4e-76	268.9
AQL83705.1			3.4e-76	268.9
AQL87205.1			3.4e-76	268.9
AQL90661.1			3.4e-76	268.9
AQL94347.1			3.4e-76	268.9
AQL97855.1			3.4e-76	268.9
AQM21893.1			3.4e-76	268.9
AQM25345.1			3.4e-76	268.9
AQM61849.1			3.4e-76	268.9
ASF93046.1			3.4e-76	268.9
AVT66874.1			3.4e-76	268.9
AXN06219.1			3.4e-76	268.9
AXN09669.1			3.4e-76	268.9
AXN13071.1			3.4e-76	268.9
AXN16471.1			3.4e-76	268.9
UJQ41557.1			3.4e-76	268.9
URM11175.1			3.4e-76	268.9
ADG14983.1			4.5e-76	268.5
ARV25478.1			5.2e-76	268.3
CDQ51441.1			5.2e-76	268.3
UGB38194.1			6.9e-76	267.9
ADP14526.1			1.1999999999999999e-75	267.0
AVJ30879.1			1.4e-75	266.9
AHY57528.1			1.5e-75	266.8
QKI71616.1			2.8e-75	265.9
AMG40242.1			3.5e-75	265.6
AHC45693.1			3.5e-75	265.5
CKG98839.1			3.5e-75	265.5
QEQ21883.1			3.5e-75	265.5
QKQ55964.1			3.5e-75	265.5
SQG70795.1			3.5e-75	265.5
QHB72877.1			4.0000000000000003e-75	265.3
APG06377.1			5.799999999999999e-75	264.8
AVK73138.1			6.799999999999999e-75	264.6
UGB10220.1			6.799999999999999e-75	264.6
AQL73337.1			1.2000000000000001e-74	263.8
AQL80249.1			1.2000000000000001e-74	263.8
AQM08426.1			1.2000000000000001e-74	263.8
AQM33102.1			1.2000000000000001e-74	263.8
AXA75998.1			1.2000000000000001e-74	263.8
AQM04920.1			1.4000000000000001e-74	263.6
UGB45740.1			2e-74	263.1
AYZ69346.1			2.2e-74	262.9
QJP20808.1			2.2e-74	262.9
UKJ26900.1			2.2e-74	262.9
QGM00415.1			2.3000000000000002e-74	262.9
QGM04529.1			2.3000000000000002e-74	262.9
QVQ24520.1			2.8000000000000003e-74	262.6
UIP20054.1			2.8000000000000003e-74	262.6
QBL40055.1			3e-74	262.5
QQQ43547.1			3e-74	262.5
QDY48223.1			3.3000000000000004e-74	262.4
ABQ13717.1			3.6e-74	262.2
AVH89719.1			3.6e-74	262.2
ALX82699.1			3.8000000000000004e-74	262.1
AMG43323.1			3.8000000000000004e-74	262.1
AYD63328.1			4.3000000000000005e-74	262.0
QYJ24426.1			4.4e-74	261.9
AXA72843.1			5.2e-74	261.7
AXM45604.1			5.800000000000001e-74	261.5
SIT24832.1			5.800000000000001e-74	261.5
VEG71610.1			6.7000000000000004e-74	261.3
ANY17963.1			7.5e-74	261.2
AOA73761.1			7.600000000000001e-74	261.1
ALA85853.1			1e-73	260.7
ALA89809.1			1e-73	260.7
CAH0063576.1			1e-73	260.7
QHE20430.1			1e-73	260.7
UQA23809.1			1e-73	260.7
AVG43080.1			1.3e-73	260.3
BCK88801.1			1.5e-73	260.2
CAL94935.1			1.7e-73	260.0
QGL94615.1			1.8e-73	259.9
AZS78037.1			2.5000000000000002e-73	259.5
UPG86012.1			3e-73	259.2
QSY68210.1			3e-73	259.2
AWP64352.1			3.1000000000000003e-73	259.1
AWP71859.1			3.1000000000000003e-73	259.1
AWP90460.1			3.1000000000000003e-73	259.1
AWP97961.1			3.1000000000000003e-73	259.1
AWQ02124.1			3.1000000000000003e-73	259.1
AZW27637.1			3.1000000000000003e-73	259.1
AZW36731.1			3.1000000000000003e-73	259.1
AZW40930.1			3.1000000000000003e-73	259.1
AZW49773.1			3.1000000000000003e-73	259.1
AZW53937.1			3.1000000000000003e-73	259.1
AZW58098.1			3.1000000000000003e-73	259.1
CAE38757.1			3.1000000000000003e-73	259.1
QBS58474.1			3.1000000000000003e-73	259.1
QBS62615.1			3.1000000000000003e-73	259.1
QGA92534.1			3.1000000000000003e-73	259.1
QGA96772.1			3.1000000000000003e-73	259.1
QGB00941.1			3.1000000000000003e-73	259.1
QGB05104.1			3.1000000000000003e-73	259.1
QGB12514.1			3.1000000000000003e-73	259.1
QGB19923.1			3.1000000000000003e-73	259.1
QGB24255.1			3.1000000000000003e-73	259.1
QGB28415.1			3.1000000000000003e-73	259.1
QGB32578.1			3.1000000000000003e-73	259.1
QGB36745.1			3.1000000000000003e-73	259.1
QGB40908.1			3.1000000000000003e-73	259.1
QGB45075.1			3.1000000000000003e-73	259.1
QGB49242.1			3.1000000000000003e-73	259.1
QGB53407.1			3.1000000000000003e-73	259.1
QGB57592.1			3.1000000000000003e-73	259.1
QGB61758.1			3.1000000000000003e-73	259.1
QGB69168.1			3.1000000000000003e-73	259.1
QGB70821.1			3.1000000000000003e-73	259.1
QGB75120.1			3.1000000000000003e-73	259.1
QGB81607.1			3.1000000000000003e-73	259.1
QGB85774.1			3.1000000000000003e-73	259.1
QGB89938.1			3.1000000000000003e-73	259.1
QGB94092.1			3.1000000000000003e-73	259.1
QGB98258.1			3.1000000000000003e-73	259.1
QGC02424.1			3.1000000000000003e-73	259.1
QGC06589.1			3.1000000000000003e-73	259.1
QGC10754.1			3.1000000000000003e-73	259.1
QGC14919.1			3.1000000000000003e-73	259.1
QGC19552.1			3.1000000000000003e-73	259.1
QGC23718.1			3.1000000000000003e-73	259.1
QGC27885.1			3.1000000000000003e-73	259.1
QGC28984.1			3.1000000000000003e-73	259.1
QGC36139.1			3.1000000000000003e-73	259.1
QGC40302.1			3.1000000000000003e-73	259.1
QGC47716.1			3.1000000000000003e-73	259.1
QGC51882.1			3.1000000000000003e-73	259.1
QGC56049.1			3.1000000000000003e-73	259.1
QGC60210.1			3.1000000000000003e-73	259.1
QGC67627.1			3.1000000000000003e-73	259.1
QGC71790.1			3.1000000000000003e-73	259.1
QGC75957.1			3.1000000000000003e-73	259.1
QGC80120.1			3.1000000000000003e-73	259.1
QGC84286.1			3.1000000000000003e-73	259.1
QGC88552.1			3.1000000000000003e-73	259.1
QGC92727.1			3.1000000000000003e-73	259.1
QGC96892.1			3.1000000000000003e-73	259.1
QGD01055.1			3.1000000000000003e-73	259.1
QGD05216.1			3.1000000000000003e-73	259.1
QGD06870.1			3.1000000000000003e-73	259.1
QGD18178.1			3.1000000000000003e-73	259.1
QGD22346.1			3.1000000000000003e-73	259.1
QGD26513.1			3.1000000000000003e-73	259.1
QGD85151.1			3.1000000000000003e-73	259.1
QGD89315.1			3.1000000000000003e-73	259.1
QGD99975.1			3.1000000000000003e-73	259.1
QGE04137.1			3.1000000000000003e-73	259.1
QGE37545.1			3.1000000000000003e-73	259.1
QGE51441.1			3.1000000000000003e-73	259.1
QGE58850.1			3.1000000000000003e-73	259.1
SQH16091.1			3.1000000000000003e-73	259.1
VEF50102.1			3.1000000000000003e-73	259.1
VTR27438.1			3.1000000000000003e-73	259.1
AUV49980.1			3.1000000000000003e-73	259.1
AEE67724.1			3.3e-73	259.0
AIT24907.1			3.3e-73	259.0
AIW91809.1			3.3e-73	259.0
AIW95305.1			3.3e-73	259.0
AJB26773.1			3.3e-73	259.0
ALH48860.1			3.3e-73	259.0
ALH52321.1			3.3e-73	259.0
ALH56778.1			3.3e-73	259.0
ALH59247.1			3.3e-73	259.0
ALH63464.1			3.3e-73	259.0
ALH67149.1			3.3e-73	259.0
ALH70621.1			3.3e-73	259.0
ALH74083.1			3.3e-73	259.0
ALH77545.1			3.3e-73	259.0
ALI18904.1			3.3e-73	259.0
ALI21614.1			3.3e-73	259.0
ALX21005.1			3.3e-73	259.0
ALX25519.1			3.3e-73	259.0
AMD44176.1			3.3e-73	259.0
AMD50291.1			3.3e-73	259.0
AMG22099.1			3.3e-73	259.0
AMS51010.1			3.3e-73	259.0
AMS54647.1			3.3e-73	259.0
AMS59211.1			3.3e-73	259.0
AMS62728.1			3.3e-73	259.0
AMS65422.1			3.3e-73	259.0
AMS69204.1			3.3e-73	259.0
AMS73581.1			3.3e-73	259.0
AMS77275.1			3.3e-73	259.0
AMS79990.1			3.3e-73	259.0
AMS83589.1			3.3e-73	259.0
AMS87212.1			3.3e-73	259.0
AMS90859.1			3.3e-73	259.0
AMS94275.1			3.3e-73	259.0
AMS98051.1			3.3e-73	259.0
AMT01741.1			3.3e-73	259.0
AMT05346.1			3.3e-73	259.0
AMT09898.1			3.3e-73	259.0
AMT12549.1			3.3e-73	259.0
AMT16153.1			3.3e-73	259.0
AMT19759.1			3.3e-73	259.0
AMT23364.1			3.3e-73	259.0
AMT26964.1			3.3e-73	259.0
AMT30567.1			3.3e-73	259.0
AMT34194.1			3.3e-73	259.0
AMT38689.1			3.3e-73	259.0
AMT41364.1			3.3e-73	259.0
AMT45897.1			3.3e-73	259.0
AMT49503.1			3.3e-73	259.0
AMT53100.1			3.3e-73	259.0
AMT56711.1			3.3e-73	259.0
AMT59372.1			3.3e-73	259.0
AMT63221.1			3.3e-73	259.0
AMT65690.1			3.3e-73	259.0
ANA16408.1			3.3e-73	259.0
ANS93415.1			3.3e-73	259.0
ANS97853.1			3.3e-73	259.0
ANT00406.1			3.3e-73	259.0
ANT04939.1			3.3e-73	259.0
ANT07279.1			3.3e-73	259.0
ANT11355.1			3.3e-73	259.0
ANT16062.1			3.3e-73	259.0
ANT20591.1			3.3e-73	259.0
ANT21900.1			3.3e-73	259.0
ANT26550.1			3.3e-73	259.0
ANT30595.1			3.3e-73	259.0
ANT34238.1			3.3e-73	259.0
ANT35741.1			3.3e-73	259.0
ANT89795.1			3.3e-73	259.0
ANT93741.1			3.3e-73	259.0
AOB36286.1			3.3e-73	259.0
AOY20946.1			3.3e-73	259.0
AOY23949.1			3.3e-73	259.0
AOY28352.1			3.3e-73	259.0
AOY32211.1			3.3e-73	259.0
AWP67662.1			3.3e-73	259.0
AWP93751.1			3.3e-73	259.0
CAE42758.1			3.3e-73	259.0
CCJ62964.1			3.3e-73	259.0
CRI70416.1			3.3e-73	259.0
QBS64619.1			3.3e-73	259.0
QGB08190.1			3.3e-73	259.0
QGB15587.1			3.3e-73	259.0
QGB64835.1			3.3e-73	259.0
QGC43383.1			3.3e-73	259.0
QGC63294.1			3.3e-73	259.0
QGD12464.1			3.3e-73	259.0
QGD29593.1			3.3e-73	259.0
QGD32845.1			3.3e-73	259.0
QGD36095.1			3.3e-73	259.0
QGD39337.1			3.3e-73	259.0
QGD45540.1			3.3e-73	259.0
QGD48774.1			3.3e-73	259.0
QGD52011.1			3.3e-73	259.0
QGD58098.1			3.3e-73	259.0
QGD61332.1			3.3e-73	259.0
QGD64574.1			3.3e-73	259.0
QGD67821.1			3.3e-73	259.0
QGD71079.1			3.3e-73	259.0
QGD74322.1			3.3e-73	259.0
QGD77577.1			3.3e-73	259.0
QGD80820.1			3.3e-73	259.0
QGD92394.1			3.3e-73	259.0
QGD95645.1			3.3e-73	259.0
QGE06145.1			3.3e-73	259.0
QGE09284.1			3.3e-73	259.0
QGE13728.1			3.3e-73	259.0
QGE16973.1			3.3e-73	259.0
QGE20219.1			3.3e-73	259.0
QGE23467.1			3.3e-73	259.0
QGE26713.1			3.3e-73	259.0
QGE29960.1			3.3e-73	259.0
QGE31995.1			3.3e-73	259.0
QGE40620.1			3.3e-73	259.0
QGE43865.1			3.3e-73	259.0
QGE47109.1			3.3e-73	259.0
QGE54522.1			3.3e-73	259.0
QGE78584.1			3.3e-73	259.0
QGE81829.1			3.3e-73	259.0
QGE85087.1			3.3e-73	259.0
QGE88327.1			3.3e-73	259.0
QGE91579.1			3.3e-73	259.0
QGE93751.1			3.3e-73	259.0
QGE98077.1			3.3e-73	259.0
QGF01327.1			3.3e-73	259.0
QGF04432.1			3.3e-73	259.0
QGF08899.1			3.3e-73	259.0
QGF12154.1			3.3e-73	259.0
QJP53819.1			3.3e-73	259.0
QRE71099.1			3.3e-73	259.0
UQY87246.1			4.4e-73	258.6
UPG90429.1			5.3000000000000003e-73	258.4
QPX94943.1			7.3e-73	257.9
QKH45204.1			7.4e-73	257.9
QKH53454.1			7.4e-73	257.9
AVO32106.1			8.1e-73	257.8
ASA57149.1			8.8e-73	257.6
AWT13889.1			9e-73	257.6
AIT25969.1			1.1e-72	257.4
AMD45061.1			1.1e-72	257.4
AMD49489.1			1.1e-72	257.4
AOB37154.1			1.1e-72	257.4
AWP68523.1			1.1e-72	257.4
AWP94612.1			1.1e-72	257.4
QBS66814.1			1.1e-72	257.4
QGB08976.1			1.1e-72	257.4
QGB16374.1			1.1e-72	257.4
QGB65619.1			1.1e-72	257.4
QGC44171.1			1.1e-72	257.4
QGC64083.1			1.1e-72	257.4
QGD13249.1			1.1e-72	257.4
QGD30380.1			1.1e-72	257.4
QGD33630.1			1.1e-72	257.4
QGD36881.1			1.1e-72	257.4
QGD40121.1			1.1e-72	257.4
QGD41999.1			1.1e-72	257.4
QGD46318.1			1.1e-72	257.4
QGD49556.1			1.1e-72	257.4
QGD52796.1			1.1e-72	257.4
QGD54795.1			1.1e-72	257.4
QGD58882.1			1.1e-72	257.4
QGD62118.1			1.1e-72	257.4
QGD65361.1			1.1e-72	257.4
QGD68607.1			1.1e-72	257.4
QGD71864.1			1.1e-72	257.4
QGD75107.1			1.1e-72	257.4
QGD78366.1			1.1e-72	257.4
QGD81607.1			1.1e-72	257.4
QGD93181.1			1.1e-72	257.4
QGD96431.1			1.1e-72	257.4
QGE08018.1			1.1e-72	257.4
QGE11273.1			1.1e-72	257.4
QGE14513.1			1.1e-72	257.4
QGE17755.1			1.1e-72	257.4
QGE21001.1			1.1e-72	257.4
ARQ91517.1			1.4e-72	257.0
UQA71687.1			1.4e-72	256.9
QWF16635.1			1.5e-72	256.9
ANQ85478.1			2.5000000000000003e-72	256.1
ASC63700.1			2.5000000000000003e-72	256.1
QHC50206.1			2.6e-72	256.1
ALA81733.1			2.7e-72	256.0
SPM19864.1			3e-72	255.9
QQE56617.1			3.3e-72	255.7
VEE54149.1			3.7e-72	255.6
AUA54616.1			3.7e-72	255.6
VEE57987.1			3.7e-72	255.6
QGL73475.1			5.2e-72	255.1
QNG68704.1			5.2e-72	255.1
QEU32208.1			6.3e-72	254.8
ACF53280.1			8.3e-72	254.4
BBO53254.1			8.3e-72	254.4
QGL77863.1			8.3e-72	254.4
AIL07056.1			9.5e-72	254.2
BBQ13580.1			9.5e-72	254.2
CAQ47565.1			9.5e-72	254.2
QBL43447.1			9.5e-72	254.2
QGL69333.1			9.5e-72	254.2
QGM11577.1			9.5e-72	254.2
QNG73107.1			9.5e-72	254.2
QNG81190.1			9.5e-72	254.2
QNG93450.1			9.5e-72	254.2
SNW13861.1			9.5e-72	254.2
SQG69104.1			9.5e-72	254.2
URL60454.1			1e-71	254.1
QJC73182.1			1.2e-71	253.9
UBB21104.1			1.5e-71	253.6
UGB11710.1			1.5e-71	253.6
AUZ19587.1			1.8e-71	253.3
AIW20563.1			2e-71	253.2
UJM90834.1			2.8e-71	252.7
UPG94766.1			4.7e-71	251.9
SQG12094.1			5.3e-71	251.8
UIN20364.1			1e-70	250.8
URX63982.1			2.3999999999999998e-70	249.6
AIW12738.1			5.0999999999999996e-70	248.5
ALM84782.1			2.9e-69	246.1
QJY37745.1			1.2e-68	244.1
QPG36569.1			1.2e-68	244.1
AWI79541.1			6.4e-68	241.6
AWI76807.1			8.7e-68	241.2
QCS63237.1			1.9e-67	240.0
BCA80112.1			3.9000000000000005e-67	239.0
AOW83803.1			4.7e-67	238.8
AIO75251.1			1.0000000000000001e-66	237.7
QOU29767.1			1.1e-66	237.5
UQN88388.1			1.3e-66	237.3
UQO73578.1			1.3e-66	237.3
UQP27839.1			1.3e-66	237.3
UQP39215.1			1.3e-66	237.3
QNP85766.1			1.7e-66	236.9
ATF08824.1			2.1e-66	236.6
QUY00581.1			5.3e-66	235.3
UQP19859.1			6.6e-66	235.0
UQP87829.1			6.6e-66	235.0
BCK15047.1			8.300000000000001e-66	234.7
AJY20006.1			9.3e-66	234.5
APX92956.1			1.3e-65	234.0
UQN69416.1			1.5e-65	233.8
UQN75144.1			1.5e-65	233.8
UQN60608.1			1.6000000000000002e-65	233.7
UQN66080.1			1.6000000000000002e-65	233.7
UQO06422.1			1.6000000000000002e-65	233.7
UQO25418.1			1.6000000000000002e-65	233.7
UQP34057.1			1.6000000000000002e-65	233.7
UQP68408.1			1.6000000000000002e-65	233.7
UQN52428.1			2e-65	233.4
UQN83223.1			2e-65	233.4
UQO65868.1			2e-65	233.4
UQP14295.1			2e-65	233.4
QXC57409.1			2.2e-65	233.2
ATD28529.1			3.3e-65	232.7
AAF93413.1			3.7000000000000004e-65	232.5
ACP04557.1			3.7000000000000004e-65	232.5
ACQ59549.1			3.7000000000000004e-65	232.5
AEA77523.1			3.7000000000000004e-65	232.5
AET28084.1			3.7000000000000004e-65	232.5
AFC57107.1			3.7000000000000004e-65	232.5
AIT30903.1			3.7000000000000004e-65	232.5
AJZ98767.1			3.7000000000000004e-65	232.5
AKB02404.1			3.7000000000000004e-65	232.5
AKO73792.1			3.7000000000000004e-65	232.5
ALJ65301.1			3.7000000000000004e-65	232.5
ANR88585.1			3.7000000000000004e-65	232.5
AOY48526.1			3.7000000000000004e-65	232.5
AOY52229.1			3.7000000000000004e-65	232.5
APF47854.1			3.7000000000000004e-65	232.5
APF51709.1			3.7000000000000004e-65	232.5
APF55447.1			3.7000000000000004e-65	232.5
APF61555.1			3.7000000000000004e-65	232.5
APF64269.1			3.7000000000000004e-65	232.5
APF66715.1			3.7000000000000004e-65	232.5
APF70322.1			3.7000000000000004e-65	232.5
APF76447.1			3.7000000000000004e-65	232.5
APF77832.1			3.7000000000000004e-65	232.5
APF81761.1			3.7000000000000004e-65	232.5
ARB82008.1			3.7000000000000004e-65	232.5
ATD23409.1			3.7000000000000004e-65	232.5
ATQ45377.1			3.7000000000000004e-65	232.5
AVH53103.1			3.7000000000000004e-65	232.5
AWA79611.1			3.7000000000000004e-65	232.5
AWB75353.1			3.7000000000000004e-65	232.5
AYV11225.1			3.7000000000000004e-65	232.5
BAP01760.1			3.7000000000000004e-65	232.5
BBE14653.1			3.7000000000000004e-65	232.5
QBJ28391.1			3.7000000000000004e-65	232.5
QHA23126.1			3.7000000000000004e-65	232.5
QHQ91253.1			3.7000000000000004e-65	232.5
QJS79069.1			3.7000000000000004e-65	232.5
QJS82717.1			3.7000000000000004e-65	232.5
QJS86267.1			3.7000000000000004e-65	232.5
QJS89909.1			3.7000000000000004e-65	232.5
QJS93502.1			3.7000000000000004e-65	232.5
QLK91452.1			3.7000000000000004e-65	232.5
QNE70869.1			3.7000000000000004e-65	232.5
QPC53544.1			3.7000000000000004e-65	232.5
