acc	evalue_clade1	score_clade1	evalue_clade2	score_clade2
AJB24722.1	1.2e-182	619.8	2.5e-08	45.3
AKD15878.1	1.2e-182	619.8	2.5e-08	45.3
ALC63064.1	1.2e-182	619.8	2.5e-08	45.3
ALC68809.1	1.2e-182	619.8	2.5e-08	45.3
ALC71674.1	1.2e-182	619.8	2.5e-08	45.3
QOH94370.1	1.2e-182	619.8	2.5e-08	45.3
QQH61232.1	1.2e-182	619.8	2.5e-08	45.3
QQI43939.1	1.2e-182	619.8	2.5e-08	45.3
AMY91021.1	1.3e-182	619.7	3.4e-10	51.5
ASO61629.1	2e-182	619.1	1e-07	43.3
QJY75969.1	2e-182	619.1	1e-07	43.3
VDY36923.1	2e-182	619.1	1e-07	43.3
VEA44885.1	2.2e-182	618.9	8.1e-08	43.7
ASG52887.1	2.5e-182	618.8	1.6e-05	36.1
CCC32346.1	2.5e-182	618.8	1.6e-05	36.1
QGF75533.1	2.5e-182	618.8	1.6e-05	36.1
QQP75300.1	2.5e-182	618.8	1.6e-05	36.1
QUZ59049.1	2.5e-182	618.8	1.6e-05	36.1
QVP37536.1	2.5e-182	618.8	1.6e-05	36.1
QXY83577.1	2.5e-182	618.8	1.6e-05	36.1
SQI57257.1	3.1e-182	618.5	2.1e-06	39.0
ANA19023.1	3.3e-182	618.4	2.2e-06	38.9
ANA23247.1	3.3e-182	618.4	2.2e-06	38.9
ANA27586.1	3.3e-182	618.4	2.2e-06	38.9
ASG81576.1	3.3e-182	618.4	2.2e-06	38.9
ATW56837.1	3.3e-182	618.4	2.2e-06	38.9
ABX23722.1	3.9e-182	618.2	6.2e-08	44.1
QDD42301.1	3.9e-182	618.2	6.2e-08	44.1
AGR60974.1	4.2e-182	618.0	1.1e-05	36.7
QQH55565.1	4.5e-182	617.9	5.1e-08	44.3
QQI86813.1	4.5e-182	617.9	5.1e-08	44.3
QQI95535.1	4.5e-182	617.9	5.1e-08	44.3
QQJ41431.1	4.5e-182	617.9	5.1e-08	44.3
QQH37828.1	4.9e-182	617.8	6e-09	47.4
QQI97551.1	4.9e-182	617.8	6e-09	47.4
QJY71384.1	5.4e-182	617.7	1.1e-06	39.9
QJY64603.1	6.8e-182	617.3	2.7e-06	38.7
QJY58074.1	7.6e-182	617.2	3.1e-06	38.4
QKT17467.1	7.6e-182	617.2	3.1e-06	38.4
SQI68702.1	7.6e-182	617.2	3.1e-06	38.4
ASG73807.1	9.8e-182	616.8	4.6e-06	37.9
QAY22188.1	9.8e-182	616.8	4.6e-06	37.9
QKN98291.1	9.8e-182	616.8	4.6e-06	37.9
QJY68352.1	1e-181	616.8	3.8e-06	38.1
QGF84419.1	1.1e-181	616.6	2.7e-06	38.7
AID26312.1	1.2e-181	616.5	2.1e-05	35.7
VEA89085.1	2.9e-181	615.3	3.2e-06	38.4
QQI31176.1	3.8e-181	614.9	5.7e-06	37.6
AIL22250.1	1.1e-180	613.3	3.3e-08	44.9
AUS67547.1	6.5e-175	594.4	6.3e-05	34.1
CAS11418.1	8.9e-175	593.9	0.0018	29.3
SLM08711.1	8.9e-175	593.9	0.0018	29.3
SNU19482.1	8.9e-175	593.9	0.0018	29.3
AHE60192.1	1.1e-174	593.5	0.0002	32.5
BAT45615.1	1.1e-174	593.5	0.0002	32.5
QST55424.1	1.1e-174	593.5	0.0002	32.5
QST64323.1	1.1e-174	593.5	0.0002	32.5
QST73672.1	1.1e-174	593.5	0.0002	32.5
QTA13103.1	1.8e-174	592.9	3.9e-05	34.8
QST28467.1	2e-174	592.7	4e-05	34.8
QST37833.1	2e-174	592.7	4e-05	34.8
BAT41366.1	5.1e-174	591.4	5e-05	34.5
QTA23009.1	5.3e-174	591.3	2.6e-05	35.4
QST46887.1	6.8e-174	591.0	4.4e-05	34.7
QTA18007.1	8.5e-174	590.7	5.4e-05	34.4
BAT37064.1	8.5e-174	590.7	2.6e-05	35.4
QSZ86331.1	8.8e-174	590.6	9.8e-05	33.5
QSZ90715.1	8.8e-174	590.6	9.8e-05	33.5
QSZ95120.1	8.8e-174	590.6	9.8e-05	33.5
QTA03900.1	8.8e-174	590.6	9.8e-05	33.5
CBG90893.1	1.3e-173	590.1	4.7e-07	41.2
QBY30483.1	1.3e-173	590.1	4.7e-07	41.2
UHO32146.1	1.3e-173	590.1	4.7e-07	41.2
QTA27678.1	1.5e-173	589.9	0.00011	33.3
QME70584.1	3.3e-173	588.8	0.036	25.1
QME86516.1	3.3e-173	588.8	0.036	25.1
QME95669.1	3.3e-173	588.8	0.036	25.1
QMG50490.1	3.3e-173	588.8	0.036	25.1
QTA08584.1	3.4e-173	588.7	3.2e-05	35.1
QLM91753.1	3.9e-173	588.5	0.011	26.7
QLN38602.1	3.9e-173	588.5	0.011	26.7
QMH69201.1	3.9e-173	588.5	0.011	26.7
QML48358.1	3.9e-173	588.5	0.011	26.7
QMC80260.1	4e-173	588.5	0.024	25.6
UPJ19943.1	4e-173	588.5	0.024	25.6
CAQ91345.1	1.1e-172	587.0	0.037	25.0
QKD63509.1	1.1e-172	587.0	0.037	25.0
QMA99609.1	1.1e-172	587.0	0.037	25.0
QMB08565.1	1.1e-172	587.0	0.037	25.0
QMC62435.1	1.1e-172	587.0	0.037	25.0
QME97646.1	1.1e-172	587.0	0.037	25.0
QMI35871.1	1.1e-172	587.0	0.037	25.0
QMI39935.1	1.1e-172	587.0	0.037	25.0
QMJ68084.1	1.1e-172	587.0	0.037	25.0
QMJ72546.1	1.1e-172	587.0	0.037	25.0
UAW34788.1	1.1e-172	587.0	0.037	25.0
UAW39131.1	1.1e-172	587.0	0.037	25.0
UAW44432.1	1.1e-172	587.0	0.037	25.0
URA02464.1	1.1e-172	587.0	0.037	25.0
QML70191.1	1.6e-172	586.5	0.063	24.3
QMF18543.1	1.9e-172	586.3	0.083	23.9
QMH61011.1	1.9e-172	586.3	0.083	23.9
AXM04103.1	2e-172	586.2	0.0017	29.4
AUA41467.1	2.7e-172	585.7	0.0075	27.3
QME61383.1	5.4e-172	584.7	0.032	25.2
QME65995.1	5.4e-172	584.7	0.032	25.2
QCZ30486.1	5.5e-172	584.7	0.004	28.2
QMF35955.1	5.9e-172	584.6	0.0094	27.0
QML20459.1	5.9e-172	584.6	0.0094	27.0
QLM10330.1	6.1e-172	584.6	0.0081	27.2
QLM14922.1	6.1e-172	584.6	0.0081	27.2
QLM19517.1	6.1e-172	584.6	0.0081	27.2
QLM98354.1	6.1e-172	584.6	0.0081	27.2
QMF78560.1	6.1e-172	584.6	0.0081	27.2
QMH99200.1	6.1e-172	584.6	0.0081	27.2
QMQ72823.1	6.1e-172	584.6	0.0081	27.2
AUO55314.1	6.1e-172	584.6	0.0012	29.9
AXI33064.1	6.1e-172	584.6	0.0012	29.9
AZW02574.1	6.1e-172	584.6	0.0012	29.9
QBP88304.1	6.1e-172	584.6	0.0012	29.9
QDJ86030.1	6.1e-172	584.6	0.0012	29.9
QEG93766.1	6.1e-172	584.6	0.0012	29.9
QFF93066.1	6.1e-172	584.6	0.0012	29.9
QHF76426.1	6.1e-172	584.6	0.0012	29.9
QHG39067.1	6.1e-172	584.6	0.0012	29.9
QHM99977.1	6.1e-172	584.6	0.0012	29.9
QLN12740.1	6.1e-172	584.6	0.0012	29.9
QSR37119.1	6.1e-172	584.6	0.0012	29.9
VDY77745.1	6.1e-172	584.6	0.0012	29.9
VDY96513.1	6.1e-172	584.6	0.0012	29.9
VDZ29100.1	6.1e-172	584.6	0.0012	29.9
VEA49612.1	6.1e-172	584.6	0.0012	29.9
VEC23418.1	6.1e-172	584.6	0.0012	29.9
VEC76404.1	6.1e-172	584.6	0.0012	29.9
VED16258.1	6.1e-172	584.6	0.0012	29.9
VEE27947.1	6.1e-172	584.6	0.0012	29.9
AUT28713.1	7.5e-172	584.3	0.00011	33.4
ULK56411.1	7.9e-172	584.2	0.0011	30.1
AKA92808.1	8.8e-172	584.0	0.00072	30.7
AMU84193.1	8.8e-172	584.0	0.00072	30.7
ANO27778.1	8.8e-172	584.0	0.00072	30.7
APA24333.1	8.8e-172	584.0	0.00072	30.7
APE55353.1	8.8e-172	584.0	0.00072	30.7
APE60303.1	8.8e-172	584.0	0.00072	30.7
APE65183.1	8.8e-172	584.0	0.00072	30.7
APE70018.1	8.8e-172	584.0	0.00072	30.7
APK17557.1	8.8e-172	584.0	0.00072	30.7
APK41132.1	8.8e-172	584.0	0.00072	30.7
APK74681.1	8.8e-172	584.0	0.00072	30.7
AQU01413.1	8.8e-172	584.0	0.00072	30.7
AQV35038.1	8.8e-172	584.0	0.00072	30.7
AQV88093.1	8.8e-172	584.0	0.00072	30.7
ARQ24177.1	8.8e-172	584.0	0.00072	30.7
ARR33041.1	8.8e-172	584.0	0.00072	30.7
ARW85598.1	8.8e-172	584.0	0.00072	30.7
ARX16556.1	8.8e-172	584.0	0.00072	30.7
ARX28410.1	8.8e-172	584.0	0.00072	30.7
ARZ84036.1	8.8e-172	584.0	0.00072	30.7
ARZ87940.1	8.8e-172	584.0	0.00072	30.7
ASB78270.1	8.8e-172	584.0	0.00072	30.7
ASZ48087.1	8.8e-172	584.0	0.00072	30.7
ATB96073.1	8.8e-172	584.0	0.00072	30.7
ATC09763.1	8.8e-172	584.0	0.00072	30.7
ATM10470.1	8.8e-172	584.0	0.00072	30.7
ATW95767.1	8.8e-172	584.0	0.00072	30.7
ATX18209.1	8.8e-172	584.0	0.00072	30.7
ATX48459.1	8.8e-172	584.0	0.00072	30.7
ATX52759.1	8.8e-172	584.0	0.00072	30.7
AUL61511.1	8.8e-172	584.0	0.00072	30.7
AUN45618.1	8.8e-172	584.0	0.00072	30.7
AUS36240.1	8.8e-172	584.0	0.00072	30.7
AUV21942.1	8.8e-172	584.0	0.00072	30.7
AVB43611.1	8.8e-172	584.0	0.00072	30.7
AVR75258.1	8.8e-172	584.0	0.00072	30.7
AVT61115.1	8.8e-172	584.0	0.00072	30.7
AVU53728.1	8.8e-172	584.0	0.00072	30.7
AVZ07394.1	8.8e-172	584.0	0.00072	30.7
AWF23362.1	8.8e-172	584.0	0.00072	30.7
AWO19421.1	8.8e-172	584.0	0.00072	30.7
AWV13107.1	8.8e-172	584.0	0.00072	30.7
AYQ10100.1	8.8e-172	584.0	0.00072	30.7
AZH46036.1	8.8e-172	584.0	0.00072	30.7
BBG75881.1	8.8e-172	584.0	0.00072	30.7
BBQ60100.1	8.8e-172	584.0	0.00072	30.7
QAU95126.1	8.8e-172	584.0	0.00072	30.7
QBF89476.1	8.8e-172	584.0	0.00072	30.7
QCJ58065.1	8.8e-172	584.0	0.00072	30.7
QDM02595.1	8.8e-172	584.0	0.00072	30.7
QEE89642.1	8.8e-172	584.0	0.00072	30.7
QEF70934.1	8.8e-172	584.0	0.00072	30.7
QEJ63399.1	8.8e-172	584.0	0.00072	30.7
QER57027.1	8.8e-172	584.0	0.00072	30.7
QER61755.1	8.8e-172	584.0	0.00072	30.7
QGL31336.1	8.8e-172	584.0	0.00072	30.7
QHF71163.1	8.8e-172	584.0	0.00072	30.7
QHW43469.1	8.8e-172	584.0	0.00072	30.7
QHW61700.1	8.8e-172	584.0	0.00072	30.7
QHW81600.1	8.8e-172	584.0	0.00072	30.7
QHW86120.1	8.8e-172	584.0	0.00072	30.7
QIF74438.1	8.8e-172	584.0	0.00072	30.7
QIL97333.1	8.8e-172	584.0	0.00072	30.7
QIR59406.1	8.8e-172	584.0	0.00072	30.7
QJG24507.1	8.8e-172	584.0	0.00072	30.7
QLO66364.1	8.8e-172	584.0	0.00072	30.7
SCA73511.1	8.8e-172	584.0	0.00072	30.7
ULI88056.1	8.8e-172	584.0	0.00072	30.7
UMU38145.1	8.8e-172	584.0	0.00072	30.7
UMU44909.1	8.8e-172	584.0	0.00072	30.7
UMU57041.1	8.8e-172	584.0	0.00072	30.7
UMU63801.1	8.8e-172	584.0	0.00072	30.7
UMU70261.1	8.8e-172	584.0	0.00072	30.7
UMV29805.1	8.8e-172	584.0	0.00072	30.7
VFQ33457.1	8.8e-172	584.0	0.00072	30.7
QGQ13313.1	1.1e-171	583.7	0.0013	29.9
QKF25006.1	1.1e-171	583.7	0.0012	30.0
QCT87674.1	1.2e-171	583.6	5e-06	37.8
QLV02181.1	1.6e-171	583.2	7.1e-07	40.6
QLW52553.1	1.6e-171	583.2	7.1e-07	40.6
QLX28270.1	1.6e-171	583.2	7.1e-07	40.6
UNH35034.1	1.6e-171	583.2	7.1e-07	40.6
VED71786.1	1.6e-171	583.2	7.1e-07	40.6
UMV03992.1	2.2e-171	582.7	7.5e-05	33.9
UAT33834.1	2.3e-171	582.7	0.0044	28.1
UAT40095.1	2.3e-171	582.7	0.0044	28.1
ANJ33120.1	2.4e-171	582.6	0.00042	31.4
UEX70730.1	4.2e-171	581.8	0.00047	31.3
QHD94145.1	1.8e-170	579.7	3.1e-06	38.5
QJW49410.1	1.8e-170	579.7	3.1e-06	38.5
QNH65797.1	4.8e-170	578.3	8.7e-07	40.3
UAX01850.1	5.8e-170	578.1	9.5e-06	36.8
ARX32920.1	2.3e-169	576.1	2.9e-08	45.1
ATC74025.1	2.3e-169	576.1	2.9e-08	45.1
ATC77284.1	2.3e-169	576.1	2.9e-08	45.1
QKQ94143.1	2.3e-169	576.1	2.9e-08	45.1
QPS91953.1	2.5e-169	576.0	1.5e-05	36.2
VDZ75642.1	2.5e-169	576.0	1.5e-05	36.2
ADQ89997.1	2.9e-169	575.7	3.2e-08	45.0
QLJ19318.1	3.2e-169	575.6	3.9e-08	44.7
QOV82933.1	3.2e-169	575.6	3.9e-08	44.7
QSC10545.1	3.2e-169	575.6	3.9e-08	44.7
QSC14364.1	3.2e-169	575.6	3.9e-08	44.7
ULJ27517.1	3.2e-169	575.6	3.9e-08	44.7
QHZ87633.1	4.5e-169	575.1	2.5e-08	45.4
QKG47351.1	4.6e-169	575.1	1.7e-07	42.6
AUU14563.1	4.8e-169	575.0	3.2e-08	45.0
UEQ27623.1	4.8e-169	575.0	3.2e-08	45.0
QPT32383.1	4.9e-169	575.0	7.8e-09	47.0
QER01265.1	5e-169	575.0	3.5e-08	44.9
QIM26813.1	5.7e-169	574.8	3.2e-08	45.0
AWR59963.1	5.8e-169	574.8	2.2e-08	45.6
QIM23292.1	6e-169	574.7	2.8e-08	45.2
QTO08795.1	6.1e-169	574.7	8.9e-08	43.5
AUU40903.1	6.1e-169	574.7	3.8e-08	44.7
QWV41991.1	6.1e-169	574.7	3.8e-08	44.7
ADK56070.1	6.6e-169	574.6	3.5e-08	44.9
ADK56091.1	6.6e-169	574.6	3.5e-08	44.9
CAR46213.1	6.6e-169	574.6	3.5e-08	44.9
QXL75863.1	6.7e-169	574.5	8.3e-08	43.6
ARX09412.1	6.8e-169	574.5	1.5e-07	42.8
AZG97107.1	7e-169	574.5	6.6e-09	47.2
AZH06931.1	7.8e-169	574.3	1.3e-07	43.0
QPI77517.1	7.8e-169	574.3	1.3e-07	43.0
QPI91503.1	7.8e-169	574.3	1.3e-07	43.0
QPI94916.1	7.8e-169	574.3	1.3e-07	43.0
QPI99711.1	7.8e-169	574.3	1.3e-07	43.0
QPJ01739.1	7.8e-169	574.3	1.3e-07	43.0
ARA21930.1	8.2e-169	574.3	7.6e-10	50.3
QIJ52524.1	8.7e-169	574.2	3.2e-08	45.0
QUT01895.1	1.2e-168	573.7	8.8e-08	43.5
QOR43415.1	1.8e-168	573.1	4.2e-09	47.9
UHD49810.1	1.8e-168	573.1	4.2e-09	47.9
VEB80945.1	1.8e-168	573.1	4.2e-09	47.9
AGS61616.1	1.9e-168	573.1	1.6e-08	46.0
QKD71090.1	2e-168	573.0	1.1e-07	43.3
QKD72917.1	2e-168	573.0	1.1e-07	43.3
UDF26001.1	2e-168	573.0	1.1e-07	43.3
ASB02039.1	2.1e-168	572.9	1.2e-09	49.6
QFV07230.1	2.2e-168	572.9	6.7e-08	43.9
QES79292.1	2.5e-168	572.7	6.7e-08	43.9
QKG39523.1	2.5e-168	572.7	6.7e-08	43.9
QHP74827.1	2.5e-168	572.6	3.2e-07	41.7
QIF46728.1	2.7e-168	572.5	1.2e-08	46.4
QTR57291.1	3.3e-168	572.3	2.3e-07	42.2
ALE20800.1	4e-168	572.0	9.7e-09	46.7
AND14818.1	4e-168	572.0	9.7e-09	46.7
QGM63644.1	4e-168	572.0	9.7e-09	46.7
QGM70605.1	4e-168	572.0	9.7e-09	46.7
QJB71636.1	4e-168	572.0	9.7e-09	46.7
QKV31000.1	4e-168	572.0	9.7e-09	46.7
QYH20620.1	4e-168	572.0	9.7e-09	46.7
VDY91854.1	5.9e-168	571.4	0.00048	31.2
AZV98305.1	7.1e-168	571.2	0.00083	30.5
QEG43985.1	7.9e-168	571.0	2.1e-08	45.6
QGM67231.1	8e-168	571.0	2.6e-08	45.3
QSI20708.1	9.5e-168	570.8	5.2e-09	47.6
QUY06235.1	9.5e-168	570.8	5.2e-09	47.6
AWF42784.1	1.1e-167	570.5	3.8e-07	41.5
AOM55774.1	1.3e-167	570.4	0.00024	32.2
AOM60109.1	1.3e-167	570.4	0.00024	32.2
QJU28085.1	1.4e-167	570.2	0.00037	31.6
AJB53648.1	1.5e-167	570.1	0.0023	29.0
ULJ02914.1	1.5e-167	570.1	0.0023	29.0
AGB76182.1	1.6e-167	570.1	2e-08	45.6
APJ70445.1	1.7e-167	569.9	0.0034	28.4
AQV29765.1	1.7e-167	569.9	0.0034	28.4
ASX03795.1	1.7e-167	569.9	0.0034	28.4
ATI04674.1	1.7e-167	569.9	0.0034	28.4
AYE18043.1	1.7e-167	569.9	0.0034	28.4
BBS70445.1	1.7e-167	569.9	0.0034	28.4
BBT73648.1	1.7e-167	569.9	0.0034	28.4
BBU11566.1	1.7e-167	569.9	0.0034	28.4
CAR15280.1	1.7e-167	569.9	0.0034	28.4
CBG36755.1	1.7e-167	569.9	0.0034	28.4
QDM72732.1	1.7e-167	569.9	0.0034	28.4
QED65394.1	1.7e-167	569.9	0.0034	28.4
QJF96150.1	1.7e-167	569.9	0.0034	28.4
QJG51967.1	1.7e-167	569.9	0.0034	28.4
QJS59555.1	1.7e-167	569.9	0.0034	28.4
QKI56260.1	1.7e-167	569.9	0.0034	28.4
QLC53680.1	1.7e-167	569.9	0.0034	28.4
QRA66780.1	1.7e-167	569.9	0.0034	28.4
QRA90950.1	1.7e-167	569.9	0.0034	28.4
VEC68435.1	1.7e-167	569.9	0.0034	28.4
VED09405.1	1.7e-167	569.9	0.0034	28.4
VED32019.1	1.7e-167	569.9	0.0034	28.4
AAG58769.1	1.8e-167	569.8	0.00027	32.1
ACI38053.1	1.8e-167	569.8	0.00027	32.1
ACT74341.1	1.8e-167	569.8	0.00027	32.1
ADD58830.1	1.8e-167	569.8	0.00027	32.1
AEZ42732.1	1.8e-167	569.8	0.00027	32.1
AFJ31293.1	1.8e-167	569.8	0.00027	32.1
AFS54874.1	1.8e-167	569.8	0.00027	32.1
AFS72078.1	1.8e-167	569.8	0.00027	32.1
AFS88700.1	1.8e-167	569.8	0.00027	32.1
AIF96190.1	1.8e-167	569.8	0.00027	32.1
AIG71027.1	1.8e-167	569.8	0.00027	32.1
AIZ89237.1	1.8e-167	569.8	0.00027	32.1
AJA28663.1	1.8e-167	569.8	0.00027	32.1
AKE86941.1	1.8e-167	569.8	0.00027	32.1
AKH24292.1	1.8e-167	569.8	0.00027	32.1
ALH92888.1	1.8e-167	569.8	0.00027	32.1
AMF89774.1	1.8e-167	569.8	0.00027	32.1
AMG81087.1	1.8e-167	569.8	0.00027	32.1
AMW43410.1	1.8e-167	569.8	0.00027	32.1
AMW48828.1	1.8e-167	569.8	0.00027	32.1
ANE64638.1	1.8e-167	569.8	0.00027	32.1
ANG71068.1	1.8e-167	569.8	0.00027	32.1
ANG76564.1	1.8e-167	569.8	0.00027	32.1
ANG82246.1	1.8e-167	569.8	0.00027	32.1
ANO80178.1	1.8e-167	569.8	0.00027	32.1
ANP20461.1	1.8e-167	569.8	0.00027	32.1
ANQ02999.1	1.8e-167	569.8	0.00027	32.1
ANW29686.1	1.8e-167	569.8	0.00027	32.1
ANW42546.1	1.8e-167	569.8	0.00027	32.1
AOD09263.1	1.8e-167	569.8	0.00027	32.1
AOM43146.1	1.8e-167	569.8	0.00027	32.1
AOV19464.1	1.8e-167	569.8	0.00027	32.1
AOV24818.1	1.8e-167	569.8	0.00027	32.1
AOV30169.1	1.8e-167	569.8	0.00027	32.1
AOV35536.1	1.8e-167	569.8	0.00027	32.1
AOV40949.1	1.8e-167	569.8	0.00027	32.1
AOV46294.1	1.8e-167	569.8	0.00027	32.1
AOV51709.1	1.8e-167	569.8	0.00027	32.1
AOX50059.1	1.8e-167	569.8	0.00027	32.1
AOX55463.1	1.8e-167	569.8	0.00027	32.1
APA39947.1	1.8e-167	569.8	0.00027	32.1
APE77694.1	1.8e-167	569.8	0.00027	32.1
API00690.1	1.8e-167	569.8	0.00027	32.1
API06294.1	1.8e-167	569.8	0.00027	32.1
API11846.1	1.8e-167	569.8	0.00027	32.1
API17451.1	1.8e-167	569.8	0.00027	32.1
API23096.1	1.8e-167	569.8	0.00027	32.1
API28590.1	1.8e-167	569.8	0.00027	32.1
API34255.1	1.8e-167	569.8	0.00027	32.1
API39821.1	1.8e-167	569.8	0.00027	32.1
APJ66384.1	1.8e-167	569.8	0.00027	32.1
APJ79014.1	1.8e-167	569.8	0.00027	32.1
APK01581.1	1.8e-167	569.8	0.00027	32.1
APK48791.1	1.8e-167	569.8	0.00027	32.1
APK55920.1	1.8e-167	569.8	0.00027	32.1
APK84315.1	1.8e-167	569.8	0.00027	32.1
APL05340.1	1.8e-167	569.8	0.00027	32.1
APL15122.1	1.8e-167	569.8	0.00027	32.1
APL18749.1	1.8e-167	569.8	0.00027	32.1
APL25121.1	1.8e-167	569.8	0.00027	32.1
APL26321.1	1.8e-167	569.8	0.00027	32.1
APL40012.1	1.8e-167	569.8	0.00027	32.1
APL57611.1	1.8e-167	569.8	0.00027	32.1
APL64093.1	1.8e-167	569.8	0.00027	32.1
APL75295.1	1.8e-167	569.8	0.00027	32.1
APL79916.1	1.8e-167	569.8	0.00027	32.1
APL84645.1	1.8e-167	569.8	0.00027	32.1
APL89289.1	1.8e-167	569.8	0.00027	32.1
AQV18397.1	1.8e-167	569.8	0.00027	32.1
ARA10021.1	1.8e-167	569.8	0.00027	32.1
ART18974.1	1.8e-167	569.8	0.00027	32.1
ART26754.1	1.8e-167	569.8	0.00027	32.1
ARV29699.1	1.8e-167	569.8	0.00027	32.1
ARV48922.1	1.8e-167	569.8	0.00027	32.1
ARV55437.1	1.8e-167	569.8	0.00027	32.1
ASE48093.1	1.8e-167	569.8	0.00027	32.1
ASF04493.1	1.8e-167	569.8	0.00027	32.1
ASI48399.1	1.8e-167	569.8	0.00027	32.1
ASJ45510.1	1.8e-167	569.8	0.00027	32.1
ASL56894.1	1.8e-167	569.8	0.00027	32.1
ASQ69259.1	1.8e-167	569.8	0.00027	32.1
AST63927.1	1.8e-167	569.8	0.00027	32.1
ASZ43598.1	1.8e-167	569.8	0.00027	32.1
ATB10583.1	1.8e-167	569.8	0.00027	32.1
ATB81030.1	1.8e-167	569.8	0.00027	32.1
ATG08378.1	1.8e-167	569.8	0.00027	32.1
ATG12469.1	1.8e-167	569.8	0.00027	32.1
ATG64178.1	1.8e-167	569.8	0.00027	32.1
ATO77665.1	1.8e-167	569.8	0.00027	32.1
ATX10187.1	1.8e-167	569.8	0.00027	32.1
AUK19824.1	1.8e-167	569.8	0.00027	32.1
AUL68022.1	1.8e-167	569.8	0.00027	32.1
AUL82896.1	1.8e-167	569.8	0.00027	32.1
AUL92467.1	1.8e-167	569.8	0.00027	32.1
AUM20426.1	1.8e-167	569.8	0.00027	32.1
AUX00357.1	1.8e-167	569.8	0.00027	32.1
AUY89664.1	1.8e-167	569.8	0.00027	32.1
AVL08591.1	1.8e-167	569.8	0.00027	32.1
AVL31632.1	1.8e-167	569.8	0.00027	32.1
AVN09326.1	1.8e-167	569.8	0.00027	32.1
AVU43405.1	1.8e-167	569.8	0.00027	32.1
AWF14482.1	1.8e-167	569.8	0.00027	32.1
AWJ02966.1	1.8e-167	569.8	0.00027	32.1
AWJ34830.1	1.8e-167	569.8	0.00027	32.1
AWJ41013.1	1.8e-167	569.8	0.00027	32.1
AWJ45914.1	1.8e-167	569.8	0.00027	32.1
AWJ51098.1	1.8e-167	569.8	0.00027	32.1
AWJ57097.1	1.8e-167	569.8	0.00027	32.1
AWJ97334.1	1.8e-167	569.8	0.00027	32.1
AWS38902.1	1.8e-167	569.8	0.00027	32.1
AWU88672.1	1.8e-167	569.8	0.00027	32.1
AWZ54165.1	1.8e-167	569.8	0.00027	32.1
AWZ59471.1	1.8e-167	569.8	0.00027	32.1
AWZ69092.1	1.8e-167	569.8	0.00027	32.1
AXE55368.1	1.8e-167	569.8	0.00027	32.1
AXT74376.1	1.8e-167	569.8	0.00027	32.1
AXV22676.1	1.8e-167	569.8	0.00027	32.1
AYL87826.1	1.8e-167	569.8	0.00027	32.1
AYL89375.1	1.8e-167	569.8	0.00027	32.1
AYM21880.1	1.8e-167	569.8	0.00027	32.1
AYN88186.1	1.8e-167	569.8	0.00027	32.1
AYV43739.1	1.8e-167	569.8	0.00027	32.1
AZU69904.1	1.8e-167	569.8	0.00027	32.1
AZU74384.1	1.8e-167	569.8	0.00027	32.1
AZU85858.1	1.8e-167	569.8	0.00027	32.1
BAB37923.1	1.8e-167	569.8	0.00027	32.1
BAG79429.1	1.8e-167	569.8	0.00027	32.1
BAI28131.1	1.8e-167	569.8	0.00027	32.1
BAI38206.1	1.8e-167	569.8	0.00027	32.1
BBC52764.1	1.8e-167	569.8	0.00027	32.1
BBF50143.1	1.8e-167	569.8	0.00027	32.1
BBF55888.1	1.8e-167	569.8	0.00027	32.1
BBF62134.1	1.8e-167	569.8	0.00027	32.1
BBL44015.1	1.8e-167	569.8	0.00027	32.1
BBS75447.1	1.8e-167	569.8	0.00027	32.1
CAV00619.1	1.8e-167	569.8	0.00027	32.1
CCQ31199.2	1.8e-167	569.8	0.00027	32.1
QAV75842.1	1.8e-167	569.8	0.00027	32.1
QBO40111.1	1.8e-167	569.8	0.00027	32.1
QBO43698.1	1.8e-167	569.8	0.00027	32.1
QBO51351.1	1.8e-167	569.8	0.00027	32.1
QCH54306.1	1.8e-167	569.8	0.00027	32.1
QCH59721.1	1.8e-167	569.8	0.00027	32.1
QCH64693.1	1.8e-167	569.8	0.00027	32.1
QCH75484.1	1.8e-167	569.8	0.00027	32.1
QCH80499.1	1.8e-167	569.8	0.00027	32.1
QCH85887.1	1.8e-167	569.8	0.00027	32.1
QCH97078.1	1.8e-167	569.8	0.00027	32.1
QCJ14479.1	1.8e-167	569.8	0.00027	32.1
QCL18268.1	1.8e-167	569.8	0.00027	32.1
QCL23923.1	1.8e-167	569.8	0.00027	32.1
QCL29356.1	1.8e-167	569.8	0.00027	32.1
QCL34789.1	1.8e-167	569.8	0.00027	32.1
QCL40300.1	1.8e-167	569.8	0.00027	32.1
QCL45870.1	1.8e-167	569.8	0.00027	32.1
QCL51536.1	1.8e-167	569.8	0.00027	32.1
QCL57183.1	1.8e-167	569.8	0.00027	32.1
QCL62671.1	1.8e-167	569.8	0.00027	32.1
QCM14568.1	1.8e-167	569.8	0.00027	32.1
QCM20057.1	1.8e-167	569.8	0.00027	32.1
QCM25546.1	1.8e-167	569.8	0.00027	32.1
QCM31035.1	1.8e-167	569.8	0.00027	32.1
QCM36522.1	1.8e-167	569.8	0.00027	32.1
QCM42009.1	1.8e-167	569.8	0.00027	32.1
QCM47494.1	1.8e-167	569.8	0.00027	32.1
QCM52980.1	1.8e-167	569.8	0.00027	32.1
QCM58467.1	1.8e-167	569.8	0.00027	32.1
